10597,Gary Lester,Atlantic CABIN,ESBCHL01,2006-10-01 12:00:00 AM,2006,274,East Beech Hill Inflow to Sable River,Annapolis,01E03,South Shore - Mersey,126,Annapolis-Minas Lowlands,Nova Scotia,NS01ED0246,inflow to Sable r within Tidney River Wilderness Area,Kick Net,400,1,False,Potential Reference,43.8777778,-65.0905556,,17,2,,,25,100,,4,,,,,,,,,,,,,8,,4,,,180,,,,,336,,,12,,,,,20,,,,,,,,,,,,,188,4,8,,36,,,,,,,,,,,,,,,,,,64,,,,,,,,60,72,,,20,,,,,32,168,,56,68,,,,,,,,,,,,,,,,,,,,,,,,,16,4,20,,,,,,,,,,32,,,,,,,,4,,,4,20,,,,4,,,,,48,,,8,,,,,,,,,;;;;;;;;
17814,Jo-Anne Monahan,Atlantic CABIN,IND01,2010-09-27 12:00:00 AM,2010,270,Little Indian Brook ,Indian Brook ,02Y12,Western Notre Dame Bay,112,Central Newfoundland,Newfoundland and Labrador,NF02YM0042,"Little Indian Brook- Downstream of highway upstream of Indian Brook, Behind old cabin ",Kick Net,400,1,False,Potential Reference,49.4611111,-56.3191667,nad83,55,3,,,18,100,,,,,,,,,,5.55,866.66,,,,,,,,,11.11,,,,,266.66,,,,,,,,,,,,,,,,,,,,,27.77,27.77,,,5.55,,,,,,,,,,,5.55,,,,,,,11.11,,,,,,,,38.88,,,,5.55,,,,,155.55,5.55,,22.22,22.22,,,,,,,,,,,,,,5.55,,,,,,,,,,,,5.55,127.77,,,,,,,,,,,,,,,,,,22.22,,,,44.44,,,,5.55,,,,,,,,11.11,11.11,,,,,,,,;;;;;;;;
32185,Bohdan Bilyj,Atlantic CABIN,JAQR01,2018-09-26 12:00:00 AM,2018,269,Jacquet River,Jacquet ,01B06,Lower Restigouche - Chaleur Bay,118,Chaleur Uplands,New Brunswick,NB01BJ0095,"On back road, extension of Archibald Road. take small side road/trail down to river on left. ",Kick Net,400,1,False,Potential Reference,47.8203900,-66.0831700,nad83,65,5,,,12,100,,,,,,,,,8.33,8.33,108.33,,,,,,,,,,,,16.67,,483.3,25,,,,,,,,,,,,,,,,,,,,33.33,,8.33,,191.66,,,,,,,,,,,8.33,,,,,8.33,,1300,,,,,,,,25,,,,16.67,,8.33,,16.67,166.67,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,74.99,150,8.33,,,,,,,,,,8.33,,,,,,,,41.67,,,,,,,,,,,,,,,,58.33,58.34,,,,,,,,;;;;;;;;
32228,Bohdan Bilyj,Atlantic CABIN,KINR01,2018-10-10 12:00:00 AM,2018,283,Kinnear,Kinnear,01B17,Gulf of St. Lawrence - Kinnear,122,Maritime Lowlands,New Brunswick,NB01BT0083,"Kinnear River upstream of bridge crossing highway #980. Take trail next to bridge, walk through woods to stream. ~ 5-10 walk.",Kick Net,400,1,False,Potential Reference,46.1634900,-64.3838100,nad83,26,3,,,30,100,,,,,,,,,,,73.33,,,,,3.33,,,,223.33,,,23.33,,279.98,3.33,,,,,,,6.67,,,,,,,,,,,,,106.67,,3.33,,106.67,,,,,,,,,16.67,,3.33,,,,,,,80,,,,,,,,20,,,,,,,,,13.33,3.33,,190,,,,,,,40,,,,,,,,3.33,,,,,,,,,,,19.99,3.33,,,,,,,3.33,,,,,,3.33,3.33,,,,,3.33,,,,,,,,3.33,,,,,,,,46.67,,,,,,,,,;;;;;;;;
17921,Jo-Anne Monahan,Atlantic CABIN,LCB01,2010-09-30 12:00:00 AM,2010,273,Little Careless Brook ,Little Careless Brook ,02Y16,Notre Dame Bay - Gander,112,Central Newfoundland,Newfoundland and Labrador,NF02YQ0073,"Little Careless Brook, upstream from the bridge ",Kick Net,400,1,False,Potential Reference,48.9258333,-54.9844444,,86,3,,,31,100,,,,,,,,,,,116.12,,,,,,,,,48.38,,,3.22,,109.67,,,,,,,,,,,,,,,,,3.22,,,,58.06,29.03,6.45,,64.51,,,,,,,,,,,6.45,,,,,,,90.32,3.22,,,,,,,45.16,3.22,,,6.45,,,,3.22,90.32,,,135.48,16.12,,,,,,,,,,,,,,3.22,,,,,,,,,,,,3.22,16.12,,,,,3.22,,,,,,,,,,,,,45.16,,,,,,,,6.45,,,,,,,,6.45,3.22,,,,,,,,;;;;;;;;
32227,Bohdan Bilyj,Atlantic CABIN,LEPR01,2018-10-05 12:00:00 AM,2018,278,Lepreau,Lepreau,01A11,Southern Bay of Fundy (N.B.),121,Southern New Brunswick Uplands,New Brunswick,NB01AQ0006,"Adjacent to cottage, upstream of bridge crossing on Seven Mile Lake Road.",Kick Net,400,1,False,Potential Reference,45.2326500,-66.4723780,nad83,58,5,,,100,100,,,,,,,,,,,11,,,,,1,,,,2,,,,,28,,,1,,,,,,,,,,,,,,,,,,3,,,,22,,,,,,,,,,,,,,,,,,6,,,,,,,,,1,,,,,,,,1,1,,7,,,,,,,,,,,,,,,2,,,,,,,,,,,,,1,,,,,6,,,,,2,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,;;;;;;;;
17853,Jo-Anne Monahan,Atlantic CABIN,LFWB01,2010-09-28 12:00:00 AM,2010,271,Little Flat Water Brook ,Flat Water Brook ,02Y10,Southern and Eastern White Bay,112,Central Newfoundland,Newfoundland and Labrador,NF02YG0026,"Little Flat Water Brook, upstream of Little Flat Water Pond",Kick Net,400,1,False,Potential Reference,49.7044389,-56.3005611,nad83,55,1,,,20,100,,,,,,,,,,5,320,,,,,,,,,,,,10,,565,,,,,,,,,,,,,,,,,,,,,25,15,10,5,50,,,,,,,,,,,15,,,,,,,,15,,,,5,,,25,250,25,,,,,,,,20,,20,15,,,,,,,,,,,,,,90,,,,,,,,,,,,10,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,;;;;;;;;
17905,Jo-Anne Monahan,Atlantic CABIN,LJB01,2010-09-30 12:00:00 AM,2010,273,Little Jumper Brook ,Little Jumper Brook ,02Y15,Notre Dame Bay - Exploits,112,Central Newfoundland,Newfoundland and Labrador,NF02YO0104,"Little Jumper Brook, 5km off the Trans-Canada Highway + 500m off dirt road, upstream 200m from the bridge",Kick Net,400,1,False,Potential Reference,48.9786111,-55.3858333,nad83,96,2,,,32,100,,,,,,,,,,3.12,387.5,,,,9.37,,,,,6.25,,,,,106.25,,,,,,,,,,,,,,,,,,,,,6.25,9.37,,,115.62,,,,,,,,,,,3.12,,,,,,,9.37,3.12,,,,3.12,,,65.62,18.75,,6.25,,,,,,43.75,15.62,,25,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,6.25,18.75,,,,,,,3.12,,,3.12,,,,,,,,12.5,,,,,,,,,,,,,,,,28.12,9.37,,,,,,,,;;;;;;;;
17918,Jo-Anne Monahan,Atlantic CABIN,LNBP01,2010-09-29 12:00:00 AM,2010,272,Little New Bay Pond Brook  ,New Bay Brook ,02Y15,Notre Dame Bay - Exploits,112,Central Newfoundland,Newfoundland and Labrador,NF02YO0105,Little New Bay Pond Brook ,Kick Net,400,1,False,Potential Reference,49.1122222,-55.5613889,nad83,119,2,,,26,100,,3.84,,,,,,,,,246.15,,,,,,3.84,,,3.84,,,15.38,,307.69,,,,,,,,,,,,,,,,,,,,,26.92,11.53,,3.84,34.61,,,,,,,,,,,,,,,,,,7.69,119.23,,,,23.07,,,11.53,107.69,3.84,,3.84,,,,,7.69,46.15,,30.76,3.84,,11.53,,,,11.53,,,,,,,,11.53,,,,,,,,,,,,23.07,,3.84,,,,34.61,,,,,19.23,,,,,,,,7.69,,,,,,,,15.38,,3.84,,,,,,,,,,,,,,,;;;;;;;;
17919,Jo-Anne Monahan,Atlantic CABIN,LNBR01,2010-09-29 12:00:00 AM,2010,272,Little New Bay River,New Bay River ,02Y13,Southwestern Notre Dame Bay,112,Central Newfoundland,Newfoundland and Labrador,NF02YP0019,Little New Bay River upstream from bridge ,Kick Net,400,1,False,Potential Reference,49.1855556,-55.5480556,,115,2,,,100,100,,,,,,,,,,,57,,,,,,,,,,,,9,,12,3,,,,,,,,,,,,,,,1,,,,,3,1,1,1,1,,,,,,,,,,,,,,,,,,2,,,,,1,,,21,1,,3,,,,,3,4,1,,4,88,,,,,,5,1,,,,,,,4,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,1,7,,,,,,,,9,,,,,,,,1,,,,,,,,,;;;;;;;;
10596,Gary Lester,Atlantic CABIN,LOWNOR01,2006-10-08 12:00:00 AM,2006,281,Stream between Upper NE lake and L Mulgrave,Annapolis,01D02,Fundy Shore,126,Annapolis-Minas Lowlands,Nova Scotia,NS01DB0088,between Upper Northeast Lake and Lake Mulgrave,Kick Net,400,1,False,Potential Reference,44.5227778,-65.4658333,,163,3,,,4,100,,,,125,,,,,,,,,,,,125,,,,,,,,,3575,,,75,,,,,25,,,,,,,,,,,,,500,525,,,175,,,,,,,,,,,75,,,,,,,175,100,,,,,,,550,250,,,,,,,,,75,,625,,,50,,,,,,,,,,,,25,,,,,,,,,,,,,575,,,,,,,,,,975,,,,,,,,,,,,25,,,,25,,,,,200,,,100,,,,,,,,,;;;;;;;;
32350,Bohdan Bilyj,Atlantic CABIN,LOWNOR01,2018-09-13 12:00:00 AM,2018,256,Stream between Upper NE lake and L Mulgrave,Annapolis,01D02,Fundy Shore,126,Annapolis-Minas Lowlands,Nova Scotia,NS01DB0088,At the end of Victory Rd. Parked and walked approx. 500m to the site. Access to site via ATV trail.,Kick Net,400,1,False,Potential Reference,44.5227000,-65.4658000,nad83,150,3,,,19,100,,,,,,,,,,,,,,,15.79,,5.26,,,,,,,,431.57,,,,,,,,,,,,,,,,,,,,,100,5.26,,,,,,,,,,,,,,1,2,,,,,,163.16,5.26,,,,,,,452.63,,5.26,,,,,15.79,,10.53,31.58,,5.26,,,,,,,,,,,,,,,5.26,,,,,,,,,,,,,589.48,,,,,,15.79,,,,,,,,,,,,5.26,,,,110.53,,5.26,,,26.32,,,,,,,,,,,,,,,21.05,;;;;;;;;
32224,Bohdan Bilyj,Atlantic CABIN,MCAL01,2018-10-04 12:00:00 AM,2018,277,McCallum Brook,New River,01A11,Southern Bay of Fundy (N.B.),121,Southern New Brunswick Uplands,New Brunswick,NB01AQ0004,"Upstream of ""Rd 6"" bridge crossing McCallum brook. ",Kick Net,400,1,False,Potential Reference,45.1983500,-66.5432400,nad83,61,2,,,25,100,,4,,,,8,,,,,184,,,4,4,,,,,260,,,4,,156,4,,,8,,,,,,,,,,,,,,,,,40,,,,96,,,,,,,,,,,4,,,,,,,284,,,,,,,,8,24,,,,,96,,,8,8,,88,32,,,,,,20,,,,,,,,4,,,,,,,,,,,,16,,,,,,4,,,,,4,,,,,,,,,,,,,,,,4,,,,,4,,,16,,,,,,,,,;;;;;;;;
32189,Bohdan Bilyj,Atlantic CABIN,MGDV01,2018-10-03 12:00:00 AM,2018,276,Magaguadavic,Magaguadavic,01A11,Southern Bay of Fundy (N.B.),121,Southern New Brunswick Uplands,New Brunswick,NB01AQ0010,Trail no right towards the river off of Reynold's Road. Fishing spot u/s of a hatchery. ,Kick Net,400,1,False,Potential Reference,45.6652000,-67.1402900,nad83,97,4,,,50,100,,,,,,,,,6,,86,,,,6,,,,,,,,,,68,,,10,,,,,,,,,,,,,,,,,,62,,,,52,,,,,,,,,,,4,,,,,4,,100,,,,,10,,,32,64,,,,,12,,,4,2,,26,,,,,,,,,,,,,,,6,,,,,,,,,,,10,4,,,2,,,44,,,,,10,,4,,,,,,,,,,,,,,2,,,,,22,,,,,,,,,,,,;;;;;;;;
26090,Jo-Anne Monahan,Atlantic CABIN,NB01AJ0131,2014-10-22 12:00:00 AM,2014,295,Shiktehawk River,.,01A06,Central Saint John,118,Chaleur Uplands,New Brunswick,NB01AJ0131,Shiktehawk River @ Falls Brook Centre,Kick Net,400,1,False,Potential Reference,46.5129500,-67.4410600,nad83,172,4,,,2,100,,,,,,,,,50,,4000,,,,,,,,,50,,,,,6400,350,,,,,,,,,,,,,,,,,,,,100,,,,1000,,,,,,,,,250,,,,,,,,,3500,,,,,,,,650,,,,,,,,50,100,,,400,100,,,,,,,,,,,,,,450,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,50,,200,,,50,,,,,,,,,;;;;;;;;
27273,Jo-Anne Monahan,Atlantic CABIN,NB01AM0046,2015-09-28 12:00:00 AM,2015,271,South Branch Oromocto,.,01A08,Oromocto,122,Maritime Lowlands,New Brunswick,NB01AM0046,NB DELG site : NBprov_94/04/83446,Kick Net,400,1,False,Potential Reference,45.4987100,-66.6112600,nad83,63,1,,,15,100,,,,,,13.33,,,,,33.33,,,,60,,,,,,,,6.67,,513.33,,,,,,,,6.67,,,,,,,,,,,,,193.33,6.67,,,373.34,,,,,,,,,20,,,,,,,980,,366.67,,,,,,,,140,,,,,,13.33,,,26.67,,,66.67,,,,,,,33.33,,,,,,,,,,,,,,,,,,,86.66,6.67,53.33,,,,,20,,,,,,,13.33,,,,,,,,,,6.67,,,,,,,,,6.67,,,13.33,,,,,,,,,;;;;;;;;
27472,Jo-Anne Monahan,Atlantic CABIN,NB01AO0039,2015-09-28 12:00:00 AM,2015,271,Little River,.,01A10,Lower Saint John,122,Maritime Lowlands,New Brunswick,NB01AO0039,400m from bridge.  NB DELG site.  NB Prov 94/04/83442,Kick Net,400,1,False,Potential Reference,46.0136000,-66.2125000,nad83,5,2,,,5,100,,,,,,,,,80,,240,,,,80,,,,,20,,,40,,1500,,,,,,,,,,,,,,,,,,,,,920,,,,2360,,,,,,,,,,,40,,,,,20,,600,,,,,,,,460,40,,,,,,,20,160,,,300,,,,,,,20,,,,,,,,20,,,,,,,,,,,220,,220,,,,,20,,,,,20,,,,,,,,140,,,,,,,,,,,,,,,,60,40,,,,,,,,;;;;;;;;
27325,Jo-Anne Monahan,Atlantic CABIN,NB01AP0374,2015-09-23 12:00:00 AM,2015,266,Peter's Hill Brook,.,01A10,Lower Saint John,121,Southern New Brunswick Uplands,New Brunswick,NB01AP0374,,Kick Net,400,1,False,Potential Reference,45.5747000,-65.9282400,nad83,21,2,,,5,100,,,,,,,,,,,280,,,,400,,,,,,,,40,,2740,,,,20,,,,,,,,,,,,,,,,,1400,60,,,2980,,,,,,,,,,,,,,,,,,180,,,,,,,,240,80,,40,20,,,,60,20,120,,40,,,40,,,,,,,,,,,,140,,,,,,,,,,,,180,,,,,,,,,,,,,40,,,,,,180,,,,20,,,,100,,,,,40,,,100,120,,,,,,,,;;;;;;;;
26094,Jo-Anne Monahan,Atlantic CABIN,NB01AR0156,2014-09-10 12:00:00 AM,2014,253,Forest City Stream,St.Croix,01A11,Southern Bay of Fundy (N.B.),121,Southern New Brunswick Uplands,New Brunswick,NB01AR0156,At Forest City d/s of the Grand Lake dam,Kick Net,400,1,False,Potential Reference,45.6633000,-67.7299000,nad83,131,3,,,3,100,,,,,,,,,,,466.66,,,,,,,,,,,,,,266.66,,,,,,,,,,,,,,,,,,,,,200,133.33,,,2466.66,,,,,,,,,,,,,,,,,,1400,,,,,,,,2400,,,,,,,,,,33.33,,33.33,,,,,,,,,,,,,,,,,,,,,,,,,,133.33,,133.33,,100,,,2733.33,,,,,200,,33.33,,,,,,,,,,33.33,,,,,,,,,,,,,,,,,,,,,;;;;;;;;
31988,Bohdan Bilyj,Atlantic CABIN,NB01AR0156,2018-10-02 12:00:00 AM,2018,275,Forest City Stream,St.Croix,01A11,Southern Bay of Fundy (N.B.),121,Southern New Brunswick Uplands,New Brunswick,NB01AR0156,"Parked truck past #9 Leeman Road (red house). Walked down to river, sampled upstream of island. Sam noted river was a higher flow than usual (downstream of dam). ",Kick Net,400,1,False,Potential Reference,45.6634100,-67.7297900,nad83,132,3,,,100,100,,1,,1,,,,,,,12,,,,,1,,,,,,,,,38,,,20,,,,,6,1,,,,,,,,,,,,6,4,,,26,,,,,,,,,,,1,,,,,,,99,4,,,2,,,,92,24,1,,,,,,,,,,,,,,,,,3,,1,,,,,,16,,,,,,,,,,,2,2,20,,7,,,45,11,2,,,216,,11,,,,,,,,,,19,,,,,,,,,,,11,,1,,,,,,,,;;;;;;;;
31989,Bohdan Bilyj,Atlantic CABIN,NB01BK0100,2018-09-27 12:00:00 AM,2018,270,Nepisiguit River,Nepisiguit,01B08,Nepisiguit,122,Maritime Lowlands,New Brunswick,NB01BK0100,Park on East side of bridge on route 360. Walk on marked trail (Nepisiguit Trail) for approx. 10 mins. Samples above island with big pine tree above Middle Landing Falls.,Kick Net,400,1,False,Potential Reference,47.4371900,-65.7037400,nad83,52,6,,,25,100,,,,4,,,,,,,44,,,,76,,,,,8,,,,,324,,,4,,,,,4,,,,,,,,,,,,,48,,,,8,,,,,,,,,,,24,,,,,20,,364,,,,,,,,212,4,,,,,,,,184,4,,8,,,,,,,,,,,,,,,16,,,,,,,,,,,16,16,100,,,,,48,4,,,,16,,8,,,,,,,,,,,,,,12,,,,,4,,,8,4,,,,,,,,;;;;;;;;
27276,Jo-Anne Monahan,Atlantic CABIN,NB01BS0157,2015-09-21 12:00:00 AM,2015,264,Richibucto River,.,01B19,Northern Bay of Fundy (N.B.) - Point Wolfe,123,Fundy Coast,New Brunswick,NB01BS0157,upstream from route 165 bridge - NBDELG site 00BRO1BS0085,Kick Net,400,1,False,Potential Reference,46.5099980,-65.1630020,nad83,68,2,,,17,100,,,,,,,,,,,35.29,,,,23.52,,,,,23.52,,,5.88,,182.35,,,,,,,,,,,,,,,,,,,,,135.29,5.88,5.88,,211.76,,,,,,,,,,,17.64,,,,,35.29,,311.76,,,,,,,,252.94,70.58,,,,,47.05,,17.64,47.05,17.64,,317.64,,,,,,,11.76,,,,,,,,5.88,,,,,,,,,,,17.64,5.88,23.52,,,,,,,,,,5.88,,,,,,,,105.88,,,,11.76,,,,,,,,,41.17,,,58.82,5.88,,,,,,,,;;;;;;;;
15965,Sean Doyle,Atlantic CABIN,NS01,2009-10-22 12:00:00 AM,2009,295,Halfway River,Halfway River,01D03,Southern Minas,126,Annapolis-Minas Lowlands,Nova Scotia,NS01DE0041,"Off a private property, cross gated bridge to access site",Kick Net,400,1,False,Potential Reference,45.0022222,-64.3055556,nad83,73,3,,,40,100,,,,,,,,,,,145,,,,,,,,,90,,,,,37.5,42.5,,,,,,,,,,,,,,,,,,,,15,,,,67.5,,,,,,,,,,,,,,,,,,45,,,,,,,,17.5,,,,,,,,,17.5,,,42.5,,,,,,,70,,,,,,,,,32.5,,,,,,,,,,15,30,,,,,,,,,,,2.5,,,,,,,,2.5,,,,17.5,,,,,,,,,72.5,,,22.5,,,,,,,,,;;;;;;;;
32298,Bohdan Bilyj,Atlantic CABIN,NS01,2018-09-11 12:00:00 AM,2018,254,Halfway River,Halfway River,01D03,Southern Minas,126,Annapolis-Minas Lowlands,Nova Scotia,NS01DE0041,Located off of Bishopville Rd. Park and walk across bridge.,Kick Net,400,1,False,Potential Reference,45.0021200,-64.3054700,nad83,107,3,,,15,100,,,,,,,,,6.67,,299.99,,,,6.67,,,,,6.67,,,26.67,,673.34,193.33,,,,,,,,,,,,,,,,,,,,33.34,6.67,6.67,,200,,,,,,,,,,,,,,,,,,126.67,,,,,,,,206.67,,,,,,,,13.33,33.33,,,153.34,33.33,,,,,,6.67,,,,,,,,,,,,,,,,,,,13.33,40.01,140,,,,,,,,,,,,,,,,,,,,,,33.33,,,,,,,,,,,,60,33.33,,,,,,,,;;;;;;;;
27464,Jo-Anne Monahan,Atlantic CABIN,NS01DH0063,2015-10-09 12:00:00 AM,2015,282,Salmon River,Salmon River,01D05,Northern Minas,128,Nova Scotia Highlands,Nova Scotia,NS01DH0063,Salmon River u/s Road,Kick Net,400,1,False,Potential Reference,45.4633630,-63.0739700,nad83,90,0,,,8,100,,,,,,,,,,,100,,,,37.5,,,,,12.5,,,,,637.5,,,,,,,,,,,,,,,,,,,,,62.5,25,,,487.5,,,,,,,,,12.5,,,,,,,12.5,,937.5,,,,,,,,162.5,50,,,12.5,,,,,762.5,12.5,,312.5,,,,,,,,,,,,,,,,,,,,,,,,,,75,25,,,,,,,,,,,37.5,,12.5,,,,,,37.5,,,,12.5,,,,,,,,,,,,37.5,,,,,,,,,;;;;;;;;
19654,Jo-Anne Monahan,Atlantic CABIN,NS01DJ0017,2011-10-12 12:00:00 AM,2011,285,Great Village,Great Village,01D05,Northern Minas,128,Nova Scotia Highlands,Nova Scotia,NS01DJ0017,,Kick Net,400,1,False,Potential Reference,45.4383333,-63.5977778,nad83,31,1,,,22,100,,,,,,,,,,,72.72,,,,4.54,,,,,,,,,,50,18.18,,,,,,,,,,,,,,,,,,,,18.18,,,,68.18,,,,,,,,,18.18,,,,,,,,,404.54,,,,,,,,18.18,,,,4.54,,,,,609.09,,,109.09,,,,,,,,,,,,,,,,,,,,,,,,,,4.54,13.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.54,,,,,,,,,,,,;;;;;;;;
30318,Jo-Anne Monahan,Atlantic CABIN,NS01DJ0017,2017-09-18 12:00:00 AM,2017,261,Great Village,Great Village,01D05,Northern Minas,128,Nova Scotia Highlands,Nova Scotia,NS01DJ0017,,Kick Net,400,1,False,Potential Reference,45.4383400,-63.5975560,nad83,29,1,,,5,100,,,,,,,,,,,480,,,,,,,,,,,,40,,1300,40,,,,,,,,,,,,,,,,,,,,60,20,20,,200,,,,,,,,,,,,,,,,1100,,720,,,,,,,,580,,,,40,,,,20,1100,,,220,,,20,,,,20,,,,,,,,,,,,,,20,,,,,60,140,60,,40,,,,,,,,60,,20,,,,,,40,,,,,,,,,,,,,,,,100,80,,,,,,,,;;;;;;;;
27324,Jo-Anne Monahan,Atlantic CABIN,NS01DJ0028,2015-09-29 12:00:00 AM,2015,272,Second River,Second River,01D07,North Shore,128,Nova Scotia Highlands,Nova Scotia,NS01DJ0028,Second River,Kick Net,400,1,False,Potential Reference,45.5906500,-63.8341900,,0,2,,,6,100,,,,,,,,,,,600,,,,16.67,,,,,,,,16.67,,2016.66,83.33,,,,,,,,,,,,,,,,,,,,33.34,,,,16.67,,,,,,,,,,,,,,,,,,350.01,,,,,,,,433.33,,,,16.67,,,,,316.67,,,133.33,,,16.67,,,,,,,,,,,,,,,,,,,,,,,50,,116.67,,,,,,,,,,,,,,,,,,100,,,,,,,,66.67,,,,,,,,116.66,66.67,,,,,,,,;;;;;;;;
17913,Jo-Anne Monahan,Atlantic CABIN,NS01DL0009,2010-10-20 12:00:00 AM,2010,293,Kelly River,Kelly,01D06,Chignecto Bay,128,Nova Scotia Highlands,Nova Scotia,NS01DL0009,,Kick Net,400,1,False,Potential Reference,45.5866667,-64.4508333,,49,3,,,7,100,,,,,,,,,,,257.14,,,,157.14,,,,,28.57,,,,,2214.28,,,,,,,,,,,,,,,,,,,,,214.28,28.57,,,71.42,,,,,,,,,14.28,,14.28,,,,,,,57.14,,,,,,,,,300,42.85,,100,,,,,242.85,14.28,,157.14,,,14.28,,,,,,,,,,,,71.42,,,,,,,,,,,,28.57,,,,,,14.28,,,,,,,,,,,,,14.28,,,,,,,,28.57,,,,,42.85,,,42.85,,,,,,,,,;;;;;;;;
30317,Jo-Anne Monahan,Atlantic CABIN,NS01DL0009,2017-09-18 12:00:00 AM,2017,261,Kelly River,Kelly,01D06,Chignecto Bay,128,Nova Scotia Highlands,Nova Scotia,NS01DL0009,,Kick Net,400,1,False,Potential Reference,45.5869900,-64.4506070,nad83,76,3,,,5,100,,,,,,,,,,80,260,,,,20,,,,,60,,,,,2520,,,,,,,,,,,,,,,,,,,,,300,40,20,,240,,,,,,,,,,,40,,,,,40,,120,,,,,,,,,120,,,20,,,,40,120,260,,140,40,,,,20,,,,,,,,,,1520,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,20,,,,20,,,,,20,,,,40,,,,,,,,;;;;;;;;
27466,Jo-Anne Monahan,Atlantic CABIN,NS01DP0092,2015-10-09 12:00:00 AM,2015,282,East River,East River,01D07,North Shore,128,Nova Scotia Highlands,Nova Scotia,NS01DP0092,East River Pictou,Kick Net,400,1,False,Potential Reference,45.4018170,-62.5031650,nad83,83,2,,,9,100,,,,,,,,,,,122,,,,,,,,,66,,,11,,433.33,11,,,,,,,,,,,,,,,,,,,,22,11,100,,666,,,,,,,,,156,,11,,,,,,,756,,,,,,,,133,,,,,,,,,500,,,577,,,11,,,,11.11,,,,,,,,,,,,,,,,,,,133,,22,,,,,,,,,,,,,,,,,,22,,,,,,,,11,,,,,,,,44,,,,,,,,,;;;;;;;;
32365,Bohdan Bilyj,Atlantic CABIN,NS01DP0092,2018-09-24 12:00:00 AM,2018,267,East River,East River,01D07,North Shore,128,Nova Scotia Highlands,Nova Scotia,NS01DP0092,Upstream of E.River East side bridge (hwy 348).,Kick Net,400,1,False,Potential Reference,45.4018170,-62.5031650,nad83,83,2,,,25,100,,,,,,,,,,,224,,,,12,,,,,56,,,4,,672,16,,,,,,,,,,,,,,,,,,,,8,12,,,656,,,,,,,,,208,,4,,,,,,,340,,,,,,,,356,4,,,4,,36,,,248,,,476,4,,,,,,,,,,,,,,,,,,,,,,,,,116,40,88,,,,,,,,,,,,4,,,,,,72,,,,20,,,,24,,,,,,,,64,12,,,,,,,,;;;;;;;;
23036,Jo-Anne Monahan,Atlantic CABIN,NS01EA0079,2013-10-15 12:00:00 AM,2013,288,tusket,tusket,01E01,South Shore - Clyde,124,Southwest Nova Scotia Uplands,Nova Scotia,NS01EA0079,,Kick Net,400,1,False,Potential Reference,43.9061800,-65.9037560,,3,3,,,4,100,,,,,,,,,25,,,,,,650,,,,,,,,,,1175,,,,,,,,,,,,,,,,,,,,,1525,75,275,,100,,,,,,,,,,,,,,,,,,500,,,,,,,,2600,,,,,,,,,200,25,,25,,,,,,,,,,,,,,,375,,,,,,,,,,,,,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,;;;;;;;;
26095,Jo-Anne Monahan,Atlantic CABIN,NS01EC0005,2014-09-11 12:00:00 AM,2014,254,Roseway River,Shelburne,01E01,South Shore - Clyde,124,Southwest Nova Scotia Uplands,Nova Scotia,NS01EC0005,Roseway River d/s bridge and wsc station,Kick Net,400,1,False,Potential Reference,43.8374700,-65.3696180,,35,4,,,15,100,,,,,,,,,33.33,,86.66,,,,153.33,,,,,,,,,,213.28,,,,,,,,,,,,,,,,,,,,,679.99,40,6.66,,13.33,,,,,,,,,,,6.66,,,,,6.66,,273.32,,,,,,,,59.99,6.66,,,,,,,,33.33,93.33,,6.66,,,,,,,,,,,,,,,140,,,,,,,,,,,,,46.66,,,,,,,,,,6.66,,6.66,,,,,,,,,,60,,,,,,,,,,,,6.66,,,,,,,,,;;;;;;;;
26093,Jo-Anne Monahan,Atlantic CABIN,NS01ED0005,2014-09-09 12:00:00 AM,2014,252,Mersey River,.,01E03,South Shore - Mersey,124,Southwest Nova Scotia Uplands,Nova Scotia,NS01ED0005,Mersey River below Mills Falls,Kick Net,400,1,False,Potential Reference,44.4328400,-65.2371370,,98,9,,,10,100,,,,,,,,,20,,60,,,,120,,,,,10,,,,,790,,,,,,,,,,,,,,,,,,,,,1000,150,,,40,,,,,,,,,,,,,,,,,,100,,,,,,,,600,100,,,,,,,,50,10,,10,,,,,,,,,,,,,,,10,,,,,,,,,,,10,,170,,,,,,,,,,,,,,,,,,20,,,,50,,,,,,,,,,,,10,,,,,,,,,;;;;;;;;
